student_id,age,gender,school_type,parent_education,study_hours,attendance_percentage,internet_access,travel_time,extra_activities,study_method,math_score,science_score,english_score,overall_score,final_grade
3126,17,male,private,high school,6.2,63.8,yes,15-30 min,yes,mixed,75.0,75.1,74.6,74.9,c
3127,17,other,private,no formal,5.7,65.6,no,30-60 min,no,mixed,74.0,66.2,66.7,69.0,c
3128,14,other,private,graduate,4.2,64.9,yes,<15 min,yes,mixed,60.2,61.3,62.5,61.3,d
3129,19,female,private,phd,4.7,80.1,yes,15-30 min,no,coaching,68.8,76.3,65.6,70.2,c
3130,18,other,private,no formal,4.5,52.2,yes,<15 min,no,online videos,65.2,48.5,57.2,57.0,d
3131,18,female,public,high school,2.0,69.3,yes,15-30 min,no,group study,39.7,35.3,45.0,40.0,f
3132,18,female,private,graduate,4.9,55.7,yes,15-30 min,no,mixed,62.0,63.5,54.1,59.9,d
3133,19,female,public,post graduate,2.0,82.3,yes,15-30 min,no,coaching,49.3,51.2,48.1,49.5,e
3134,17,female,public,high school,5.6,60.7,yes,15-30 min,no,textbook,67.4,72.2,61.8,67.1,c
3135,15,female,public,no formal,4.6,100.0,yes,<15 min,yes,textbook,70.6,77.0,73.5,73.7,c
3136,17,other,private,no formal,0.5,90.1,yes,15-30 min,no,textbook,31.7,29.9,32.2,31.3,f
3137,18,other,public,high school,6.4,73.7,yes,<15 min,yes,coaching,80.7,77.1,84.3,80.7,b
3138,17,other,private,no formal,3.1,81.0,yes,<15 min,yes,group study,48.8,54.1,56.4,53.1,e
3139,17,male,private,diploma,2.9,81.7,yes,30-60 min,no,coaching,51.6,53.9,51.9,52.5,e
3140,14,other,private,diploma,6.3,61.2,yes,15-30 min,no,notes,72.0,79.1,70.3,73.8,c
3141,16,female,private,diploma,3.9,92.8,yes,>60 min,yes,online videos,65.6,70.1,65.1,66.9,c
3142,19,male,public,no formal,5.6,73.6,yes,30-60 min,no,textbook,66.9,68.0,66.3,67.1,c
3143,17,other,private,diploma,2.8,63.9,yes,15-30 min,no,textbook,52.6,41.8,45.6,46.7,e
3144,17,male,private,no formal,6.0,82.8,yes,<15 min,no,online videos,80.7,83.7,79.2,81.2,b
3145,15,male,private,high school,4.7,58.8,yes,15-30 min,yes,notes,51.8,57.4,57.5,55.6,d
3146,16,female,public,diploma,5.1,84.4,yes,<15 min,yes,online videos,71.2,73.1,77.2,73.8,c
3147,18,other,public,no formal,3.9,79.9,no,30-60 min,yes,mixed,57.7,52.9,62.0,57.5,d
3148,17,male,private,post graduate,7.8,65.6,yes,<15 min,yes,mixed,97.2,90.2,99.7,95.7,a
3149,18,female,public,high school,8.0,88.8,yes,>60 min,yes,coaching,100.0,100.0,99.0,99.7,a
3150,16,other,public,graduate,0.5,85.2,yes,15-30 min,no,textbook,35.1,33.5,36.6,35.1,f
3151,17,other,public,diploma,6.3,70.4,yes,<15 min,yes,textbook,77.3,78.7,73.1,76.4,b
3152,15,other,public,diploma,1.9,82.8,yes,30-60 min,no,mixed,52.8,38.3,42.0,44.4,f
3153,17,female,public,graduate,5.4,55.8,yes,15-30 min,yes,notes,65.1,65.8,55.4,62.1,d
3154,16,male,private,no formal,0.5,82.1,yes,30-60 min,yes,textbook,32.4,36.6,24.0,31.0,f
3155,16,male,private,no formal,5.1,54.0,yes,30-60 min,no,coaching,54.8,58.2,62.4,58.5,d
3156,17,female,public,high school,2.4,76.8,yes,<15 min,yes,group study,41.3,47.7,45.5,44.8,f
3157,19,other,public,diploma,3.3,84.9,no,<15 min,no,mixed,58.9,55.6,51.4,55.3,d
3158,14,male,private,diploma,3.3,79.9,yes,<15 min,yes,group study,61.1,63.4,60.0,61.5,d
3159,18,male,public,graduate,2.7,97.4,yes,<15 min,yes,textbook,55.1,57.8,56.5,56.5,d
3160,15,other,private,no formal,2.7,63.6,yes,15-30 min,no,online videos,47.9,48.1,48.6,48.2,e
3161,16,other,public,phd,3.4,80.9,yes,>60 min,yes,coaching,61.6,56.1,50.7,56.1,d
3162,14,other,public,high school,3.9,50.0,yes,15-30 min,yes,online videos,52.5,52.6,54.5,53.2,e
3163,16,other,private,high school,5.0,67.6,no,30-60 min,no,textbook,62.6,53.0,71.5,62.4,d
3164,16,other,private,post graduate,8.0,70.6,yes,<15 min,yes,mixed,99.1,98.8,100.0,99.3,a
3165,14,other,private,no formal,2.2,97.6,no,>60 min,no,group study,41.4,46.9,48.5,45.6,e
3166,16,female,public,phd,4.5,74.7,yes,30-60 min,no,notes,72.3,64.9,70.5,69.2,c
3167,19,other,public,no formal,5.9,88.1,yes,>60 min,yes,online videos,82.3,83.6,78.2,81.4,b
3168,14,female,private,no formal,2.7,62.0,yes,>60 min,no,textbook,38.0,36.9,36.6,37.2,f
3169,18,male,private,high school,0.5,70.2,no,30-60 min,yes,online videos,30.0,27.9,25.2,27.7,f
3170,16,male,public,diploma,0.5,63.0,yes,<15 min,yes,textbook,33.0,29.3,23.5,28.6,f
3171,17,other,private,diploma,0.5,60.7,no,30-60 min,yes,coaching,28.8,20.7,16.1,21.9,f
3172,15,other,private,no formal,7.6,61.7,yes,15-30 min,yes,textbook,87.1,90.9,84.2,87.4,a
3173,15,male,private,no formal,5.6,66.2,yes,<15 min,no,group study,66.7,71.3,67.6,68.5,c
3174,15,male,public,no formal,5.9,100.0,yes,15-30 min,yes,notes,81.6,84.1,79.7,81.8,b
3175,14,other,private,high school,6.4,74.2,yes,30-60 min,yes,online videos,73.5,83.6,78.2,78.4,b
3176,15,other,public,phd,3.0,55.5,yes,<15 min,no,notes,48.3,42.7,48.8,46.6,e
3177,17,male,private,diploma,8.0,67.5,yes,>60 min,no,coaching,92.3,89.8,100.0,94.0,a
3178,18,female,public,graduate,5.0,89.6,yes,30-60 min,no,coaching,66.6,77.9,76.8,73.8,c
3179,18,other,private,high school,4.1,64.9,no,<15 min,no,group study,45.2,50.2,54.7,50.0,e
3180,17,male,public,no formal,6.7,96.4,yes,15-30 min,no,group study,95.9,89.2,89.1,91.4,a
3181,14,other,public,diploma,5.7,89.8,yes,<15 min,yes,mixed,76.5,93.4,84.4,84.8,b
3182,15,male,public,post graduate,7.2,72.2,yes,30-60 min,yes,textbook,90.9,92.8,87.7,90.5,a
3183,16,male,public,post graduate,7.3,65.6,yes,<15 min,no,online videos,83.6,89.7,89.8,87.7,a
3184,15,male,public,diploma,3.5,61.3,yes,<15 min,yes,online videos,60.0,49.5,50.9,53.5,e
3185,16,male,public,high school,4.7,77.8,yes,15-30 min,yes,coaching,71.4,71.7,69.6,70.9,c
3186,17,male,private,no formal,2.3,81.0,yes,15-30 min,no,group study,47.1,45.6,48.9,47.2,e
3187,16,male,private,graduate,0.7,94.3,yes,30-60 min,yes,mixed,36.0,43.0,37.1,38.7,f
3188,16,other,private,high school,6.1,80.1,yes,15-30 min,no,textbook,79.8,78.7,69.8,76.1,b
3189,18,male,public,post graduate,6.3,69.9,yes,<15 min,no,coaching,81.1,84.2,82.9,82.7,b
3190,18,other,public,graduate,0.5,94.8,no,15-30 min,no,online videos,30.4,36.4,34.7,33.8,f
3191,16,female,public,post graduate,2.7,86.8,yes,15-30 min,no,coaching,55.2,63.2,56.6,58.3,d
3192,19,other,private,diploma,4.4,65.1,yes,15-30 min,yes,mixed,59.4,63.5,59.7,60.9,d
3193,19,male,public,post graduate,4.6,73.8,yes,<15 min,yes,notes,64.7,69.7,69.4,67.9,c
3194,16,male,private,high school,8.0,84.5,yes,<15 min,no,notes,98.4,96.3,94.0,96.2,a
3195,16,female,public,diploma,2.9,79.4,yes,<15 min,no,notes,46.8,47.2,60.7,51.6,e
3196,16,female,private,no formal,3.9,60.5,yes,>60 min,yes,textbook,55.6,56.2,47.8,53.2,e
3197,19,other,public,graduate,5.7,77.5,yes,>60 min,no,group study,78.1,73.2,63.3,71.5,c
3198,18,other,public,diploma,3.5,65.3,yes,>60 min,yes,group study,50.9,54.3,53.1,52.8,e
3199,14,other,private,graduate,3.2,75.9,yes,<15 min,yes,notes,62.2,60.8,53.8,58.9,d
3200,16,female,private,graduate,3.0,56.3,yes,>60 min,yes,mixed,42.1,44.8,44.7,43.9,f
3201,17,other,private,graduate,4.8,62.2,yes,15-30 min,no,notes,64.3,69.6,59.8,64.6,d
3202,16,female,public,no formal,3.9,100.0,no,15-30 min,yes,online videos,67.5,63.6,68.3,66.5,c
3203,15,other,private,post graduate,5.7,68.9,yes,15-30 min,no,mixed,70.8,68.0,73.6,70.8,c
3204,18,other,private,no formal,5.0,91.0,no,<15 min,no,online videos,75.4,68.8,75.8,73.3,c
3205,17,male,public,post graduate,0.5,73.2,yes,<15 min,no,group study,28.1,32.9,37.6,32.9,f
3206,18,male,public,diploma,0.5,57.7,no,<15 min,yes,coaching,28.1,25.8,24.3,26.1,f
3207,18,female,private,post graduate,3.2,59.4,yes,<15 min,yes,mixed,52.6,54.3,44.3,50.4,e
3208,18,other,private,diploma,6.4,63.6,yes,15-30 min,no,online videos,76.0,77.2,80.8,78.0,b
3209,16,female,private,graduate,2.8,100.0,yes,15-30 min,yes,online videos,61.1,52.4,54.7,56.1,d
3210,17,other,private,diploma,5.1,71.7,yes,15-30 min,no,textbook,70.3,69.4,66.5,68.7,c
3211,15,male,public,graduate,5.6,77.6,yes,15-30 min,no,textbook,78.0,76.9,79.1,78.0,b
3212,17,male,private,high school,5.4,84.8,yes,<15 min,no,coaching,69.5,78.1,77.1,74.9,c
3213,15,male,private,graduate,3.1,82.3,yes,>60 min,yes,coaching,58.2,55.1,51.0,54.8,e
3214,17,female,private,high school,1.8,87.5,yes,30-60 min,no,textbook,38.4,42.6,39.1,40.0,f
3215,15,other,private,graduate,1.4,67.4,no,<15 min,yes,online videos,31.5,36.9,34.5,34.3,f
3216,14,male,private,high school,8.0,58.0,yes,15-30 min,yes,mixed,89.6,90.2,86.8,88.9,a
3217,15,female,public,high school,5.2,61.4,yes,30-60 min,no,textbook,58.8,65.6,64.5,63.0,d
3218,14,male,public,post graduate,8.0,52.9,no,15-30 min,yes,coaching,90.4,84.6,91.0,88.7,a
3219,17,male,public,post graduate,2.5,67.5,yes,15-30 min,no,group study,43.4,45.6,41.3,43.4,f
3220,17,other,private,graduate,7.0,50.0,yes,>60 min,no,notes,77.1,78.1,67.5,74.2,c
3221,16,female,public,phd,3.2,85.4,yes,30-60 min,no,textbook,60.7,54.5,59.6,58.3,d
3222,15,other,private,high school,4.2,83.2,yes,<15 min,yes,group study,69.8,64.8,64.9,66.5,c
3223,14,other,public,high school,3.6,61.0,yes,15-30 min,no,coaching,48.9,46.6,50.4,48.6,e
3224,14,other,public,high school,2.4,55.2,yes,30-60 min,no,notes,34.9,29.7,33.4,32.7,f
3225,15,male,private,high school,2.4,97.0,yes,<15 min,yes,mixed,50.6,47.3,54.6,50.8,e
3226,18,female,private,high school,4.2,88.9,yes,<15 min,no,textbook,62.6,65.5,64.3,64.1,d
3227,15,other,public,graduate,3.0,71.3,yes,15-30 min,yes,notes,49.0,49.6,48.4,49.0,e
3228,16,other,private,high school,4.5,65.3,no,>60 min,no,group study,57.0,56.1,52.2,55.1,d
3229,14,other,public,high school,2.4,75.5,yes,15-30 min,no,mixed,44.9,51.0,42.8,46.2,e
3230,15,male,public,graduate,5.8,54.3,yes,15-30 min,no,online videos,70.9,69.8,66.5,69.1,c
3231,16,male,public,high school,3.3,79.2,yes,<15 min,yes,group study,59.5,57.7,56.5,57.9,d
3232,17,female,private,diploma,7.8,57.7,yes,<15 min,no,group study,92.3,83.5,89.6,88.5,a
3233,15,other,public,no formal,4.2,50.0,yes,30-60 min,no,coaching,49.3,46.9,52.7,49.6,e
3234,14,male,private,phd,4.0,63.3,yes,30-60 min,yes,notes,45.1,49.2,53.4,49.2,e
3235,16,male,private,high school,7.7,60.4,yes,<15 min,yes,mixed,92.5,82.9,81.0,85.5,a
3236,15,other,public,post graduate,3.2,100.0,no,30-60 min,no,mixed,65.1,58.3,62.9,62.1,d
3237,15,male,public,diploma,3.4,99.1,no,15-30 min,yes,mixed,61.0,62.3,67.8,63.7,d
3238,19,male,public,high school,2.7,58.9,yes,<15 min,no,online videos,44.5,40.7,34.3,39.8,f
3239,17,male,private,high school,4.7,73.6,yes,<15 min,no,online videos,72.7,64.8,69.5,69.0,c
3240,17,male,private,graduate,2.7,65.5,no,<15 min,yes,group study,53.2,47.9,46.3,49.1,e
3241,16,female,private,phd,5.9,100.0,yes,15-30 min,no,textbook,82.9,84.3,95.3,87.5,a
3242,16,female,public,high school,4.2,50.0,yes,>60 min,yes,notes,48.8,49.5,51.7,50.0,e
3243,17,male,public,no formal,6.1,81.7,yes,15-30 min,yes,notes,72.6,80.3,71.1,74.7,c
3244,17,male,public,diploma,5.8,93.4,no,30-60 min,yes,notes,79.1,78.4,86.0,81.2,b
3245,17,male,public,diploma,3.1,67.1,yes,<15 min,no,textbook,47.3,48.1,47.1,47.5,e
3246,15,female,public,post graduate,2.7,75.3,yes,<15 min,no,notes,40.8,52.7,52.3,48.6,e
3247,16,male,private,diploma,3.5,90.2,yes,15-30 min,no,coaching,67.6,70.1,63.7,67.1,c
3248,16,female,private,no formal,4.3,59.1,yes,<15 min,no,notes,60.7,57.4,56.6,58.2,d
3249,18,male,private,phd,5.0,84.2,yes,<15 min,no,coaching,81.9,72.1,83.1,79.0,b
3250,17,male,public,diploma,5.2,52.7,yes,<15 min,no,group study,68.1,61.1,64.5,64.6,d
3251,17,male,public,graduate,4.2,52.0,yes,<15 min,yes,mixed,50.6,52.9,63.6,55.7,d
3252,14,male,public,graduate,2.8,87.2,no,30-60 min,no,online videos,60.7,54.8,51.0,55.5,d
3253,17,other,public,no formal,3.0,61.1,yes,15-30 min,no,online videos,45.5,48.5,46.2,46.7,e
3254,14,female,private,no formal,5.4,77.6,yes,15-30 min,yes,online videos,75.3,66.4,79.1,73.6,c
3255,16,other,public,no formal,2.8,58.0,yes,15-30 min,no,group study,45.7,41.2,42.5,43.1,f
3256,15,male,private,phd,5.5,79.0,yes,<15 min,no,online videos,81.1,76.8,84.5,80.8,b
3257,17,male,private,post graduate,5.5,51.1,yes,30-60 min,yes,coaching,75.7,66.8,66.7,69.7,c
3258,15,male,public,no formal,7.6,93.7,no,30-60 min,yes,mixed,92.0,93.9,94.1,93.3,a
3259,16,other,private,graduate,3.2,86.7,yes,30-60 min,no,mixed,63.8,56.8,62.4,61.0,d
3260,18,male,private,graduate,3.6,66.3,yes,<15 min,no,coaching,51.0,53.8,61.7,55.5,d
3261,15,female,public,no formal,0.5,50.0,yes,<15 min,yes,mixed,22.4,22.1,24.5,23.0,f
3262,16,male,private,diploma,2.2,72.1,yes,<15 min,yes,online videos,44.8,43.7,50.4,46.3,e
3263,16,male,public,graduate,2.2,69.8,yes,15-30 min,no,textbook,43.7,41.4,43.6,42.9,f
3264,14,other,private,high school,5.4,67.2,yes,15-30 min,yes,textbook,73.9,67.0,64.3,68.4,c
3265,18,female,public,post graduate,8.0,90.1,yes,>60 min,no,mixed,100.0,100.0,98.5,99.5,a
3266,14,other,public,graduate,5.5,92.5,no,15-30 min,no,online videos,79.8,78.2,76.2,78.1,b
3267,16,female,public,no formal,6.4,81.2,yes,15-30 min,yes,textbook,76.7,89.4,85.7,83.9,b
3268,17,female,private,post graduate,2.7,96.5,yes,30-60 min,yes,online videos,55.0,62.1,55.8,57.6,d
3269,17,male,public,no formal,1.7,50.0,yes,15-30 min,no,online videos,34.8,23.6,20.0,26.1,f
3270,17,female,public,post graduate,3.7,70.6,no,<15 min,no,mixed,57.7,52.9,58.2,56.3,d
3271,15,male,public,high school,2.9,69.9,yes,<15 min,no,online videos,46.3,45.9,49.4,47.2,e
3272,14,female,public,graduate,2.4,87.1,yes,30-60 min,yes,mixed,48.6,58.2,54.9,53.9,e
3273,17,female,private,post graduate,4.7,70.4,yes,<15 min,yes,textbook,70.1,72.3,71.5,71.3,c
3274,17,other,private,high school,1.7,83.0,yes,30-60 min,no,online videos,48.7,48.8,41.6,46.4,e
3275,18,other,private,diploma,6.1,68.1,yes,>60 min,no,coaching,75.1,76.1,74.4,75.2,b
3276,18,other,private,diploma,3.4,65.3,yes,<15 min,yes,mixed,58.5,53.0,54.4,55.3,d
3277,18,male,private,graduate,4.2,86.5,yes,15-30 min,yes,group study,64.1,64.7,69.7,66.2,c
3278,16,female,private,high school,4.5,75.0,yes,15-30 min,no,mixed,66.9,67.7,62.0,65.5,c
3279,16,male,private,phd,3.2,79.4,yes,15-30 min,yes,online videos,65.9,55.3,57.7,59.6,d
3280,18,other,public,graduate,7.0,57.1,yes,15-30 min,yes,online videos,80.9,85.1,88.4,84.8,b
3281,16,other,private,high school,0.8,84.8,yes,<15 min,no,textbook,37.0,32.2,35.1,34.8,f
3282,15,male,private,graduate,7.0,59.5,yes,>60 min,no,coaching,82.3,84.8,78.9,82.0,b
3283,18,male,private,diploma,3.5,99.7,yes,15-30 min,yes,mixed,66.8,66.2,64.9,66.0,c
3284,18,female,private,post graduate,6.3,71.3,yes,<15 min,no,coaching,77.6,86.2,84.0,82.6,b
3285,16,other,public,high school,4.7,69.0,yes,<15 min,yes,textbook,59.0,63.5,57.4,60.0,d
3286,14,female,private,high school,6.1,87.8,no,>60 min,yes,notes,79.8,77.5,79.4,78.9,b
3287,16,male,private,no formal,4.0,74.3,yes,30-60 min,yes,notes,56.9,59.8,57.3,58.0,d
3288,18,other,public,phd,4.8,85.3,yes,15-30 min,no,coaching,76.4,80.4,74.8,77.2,b
3289,19,other,public,diploma,6.6,70.7,yes,30-60 min,no,coaching,88.4,85.4,80.8,84.9,b
3290,15,male,public,high school,4.5,85.3,yes,15-30 min,no,online videos,62.2,72.2,66.2,66.9,c
3291,14,other,private,diploma,7.1,73.9,yes,30-60 min,no,online videos,93.4,82.3,88.5,88.1,a
3292,18,female,private,high school,5.0,87.5,no,>60 min,yes,mixed,65.0,72.2,64.1,67.1,c
3293,16,female,private,high school,2.7,91.6,yes,30-60 min,no,group study,51.5,54.7,52.1,52.8,e
3294,17,female,public,graduate,3.5,52.2,yes,<15 min,no,group study,47.4,50.2,49.1,48.9,e
3295,19,other,private,no formal,6.2,80.2,yes,>60 min,yes,textbook,73.2,74.3,78.0,75.2,b
3296,14,female,public,diploma,1.6,100.0,yes,<15 min,yes,mixed,58.9,52.7,47.5,53.0,e
3297,17,male,public,diploma,6.0,83.9,yes,>60 min,yes,mixed,81.7,86.3,81.9,83.3,b
3298,14,other,public,diploma,3.5,100.0,yes,>60 min,yes,textbook,69.0,62.5,64.6,65.4,c
3299,16,male,private,high school,1.5,61.6,yes,<15 min,no,textbook,27.5,30.6,34.3,30.8,f
3300,18,other,public,graduate,4.7,78.7,no,<15 min,yes,coaching,69.9,67.8,70.5,69.4,c
3301,16,female,public,no formal,2.7,82.0,yes,30-60 min,no,textbook,42.0,56.8,45.4,48.1,e
3302,19,male,public,diploma,3.0,67.4,yes,<15 min,yes,textbook,44.1,50.8,51.4,48.8,e
3303,17,male,public,high school,2.9,57.2,yes,30-60 min,no,mixed,44.1,38.7,44.9,42.6,f
3304,16,other,private,diploma,4.5,100.0,yes,15-30 min,yes,online videos,76.8,74.7,74.8,75.4,b
3305,15,female,private,diploma,3.4,91.2,yes,<15 min,no,textbook,64.1,57.9,52.4,58.1,d
3306,16,female,private,graduate,5.1,83.0,yes,15-30 min,no,group study,83.8,72.2,75.8,77.3,b
3307,16,female,private,graduate,6.5,75.7,yes,<15 min,yes,textbook,79.5,87.3,88.1,85.0,a
3308,14,other,private,diploma,5.4,77.0,yes,<15 min,yes,online videos,74.9,85.1,74.0,78.0,b
3309,16,female,private,high school,8.0,84.0,yes,15-30 min,yes,notes,100.0,97.9,100.0,99.3,a
3310,16,male,public,graduate,8.0,95.8,yes,<15 min,no,textbook,100.0,98.5,100.0,99.5,a
3311,17,female,private,phd,3.6,64.8,yes,15-30 min,yes,mixed,58.8,51.1,51.4,53.8,e
3312,17,other,public,high school,1.8,76.5,yes,15-30 min,no,online videos,39.1,43.2,46.1,42.8,f
3313,17,female,private,no formal,3.6,69.7,yes,30-60 min,no,group study,49.9,53.1,54.4,52.5,e
3314,14,male,private,high school,4.5,59.8,yes,15-30 min,yes,mixed,55.3,58.5,58.9,57.6,d
3315,15,other,public,diploma,8.0,66.2,yes,<15 min,yes,group study,96.3,91.9,98.6,95.6,a
3316,17,other,public,high school,3.4,78.1,yes,30-60 min,yes,coaching,57.7,49.7,58.4,55.3,d
3317,16,male,public,post graduate,4.9,70.7,yes,15-30 min,yes,textbook,68.2,69.1,66.3,67.9,c
3318,14,other,public,diploma,2.8,75.4,yes,<15 min,no,textbook,52.6,50.5,52.6,51.9,e
3319,18,other,private,high school,3.5,85.4,yes,<15 min,no,group study,56.8,52.6,55.3,54.9,e
3320,18,male,private,phd,1.6,91.6,yes,30-60 min,no,online videos,57.6,43.3,47.3,49.4,e
3321,17,male,private,no formal,1.1,100.0,yes,<15 min,yes,group study,47.0,45.5,43.8,45.4,e
3322,14,other,private,no formal,7.2,86.1,yes,<15 min,no,mixed,94.5,86.0,95.9,92.1,a
3323,18,other,public,high school,6.6,66.1,yes,15-30 min,yes,coaching,75.3,78.3,83.4,79.0,b
3324,17,male,public,no formal,3.5,90.9,no,15-30 min,yes,mixed,58.6,61.5,56.4,58.8,d
3325,18,male,private,graduate,6.6,70.4,no,15-30 min,yes,group study,79.2,88.6,75.2,81.0,b
3326,18,male,private,high school,1.4,64.9,yes,15-30 min,yes,online videos,33.1,36.8,34.0,34.6,f
3327,18,female,private,graduate,3.9,84.0,yes,30-60 min,no,mixed,64.3,65.8,73.5,67.9,c
3328,16,male,public,graduate,4.6,95.4,yes,15-30 min,yes,textbook,73.2,74.6,80.1,76.0,b
3329,15,male,private,high school,7.0,66.3,yes,30-60 min,no,coaching,81.9,78.8,79.4,80.0,b
3330,17,other,private,diploma,4.7,79.5,yes,>60 min,no,online videos,72.0,67.9,74.4,71.4,c
3331,17,other,private,diploma,5.4,81.6,yes,15-30 min,yes,online videos,74.9,78.7,83.1,78.9,b
3332,18,female,private,post graduate,3.2,61.3,no,<15 min,no,textbook,48.1,54.0,45.5,49.2,e
3333,15,female,private,no formal,4.8,54.4,yes,>60 min,yes,textbook,52.4,53.7,66.4,57.5,d
3334,15,female,public,high school,7.0,54.8,yes,<15 min,no,mixed,76.2,80.8,78.0,78.3,b
3335,18,female,private,post graduate,0.8,93.4,yes,15-30 min,no,notes,39.3,43.3,44.7,42.4,f
3336,18,other,public,high school,6.7,68.3,yes,30-60 min,yes,online videos,86.4,80.6,74.7,80.6,b
3337,19,other,public,no formal,3.8,65.9,yes,<15 min,no,coaching,50.0,51.2,50.1,50.4,e
3338,18,male,private,graduate,1.2,79.6,yes,30-60 min,no,textbook,35.7,37.4,39.5,37.5,f
3339,17,female,public,high school,3.7,93.7,yes,15-30 min,yes,online videos,65.0,65.3,65.2,65.2,c
3340,17,female,public,diploma,7.1,58.2,no,30-60 min,yes,mixed,74.7,79.0,84.4,79.4,b
3341,18,female,public,post graduate,3.2,50.0,no,<15 min,yes,coaching,44.9,45.8,53.8,48.2,e
3342,17,female,private,diploma,4.9,96.2,yes,<15 min,no,mixed,80.3,84.9,73.5,79.6,b
3343,17,other,public,diploma,0.8,82.4,yes,15-30 min,yes,group study,38.3,33.4,37.0,36.2,f
3344,15,other,public,high school,0.5,59.6,yes,<15 min,yes,online videos,27.1,25.5,28.4,27.0,f
3345,16,female,public,post graduate,1.9,68.7,yes,15-30 min,yes,textbook,43.1,47.1,46.9,45.7,e
3346,17,other,private,graduate,6.5,60.6,no,<15 min,yes,mixed,87.0,74.0,73.7,78.2,b
3347,15,other,public,high school,4.1,84.2,no,<15 min,yes,notes,63.0,56.7,56.3,58.7,d
3348,15,other,private,high school,6.6,89.7,yes,30-60 min,yes,notes,82.4,84.9,87.5,84.9,b
3349,16,other,public,post graduate,6.8,84.6,yes,<15 min,yes,coaching,89.2,89.2,99.8,92.7,a
3350,15,male,private,diploma,2.6,77.4,yes,<15 min,no,group study,49.1,49.8,50.7,49.9,e
3351,15,male,public,diploma,7.7,80.4,yes,<15 min,no,coaching,96.1,100.0,93.5,96.5,a
3352,16,other,private,diploma,3.1,64.3,yes,15-30 min,yes,mixed,48.9,44.1,48.5,47.2,e
3353,19,other,private,high school,6.4,68.6,no,15-30 min,no,group study,78.8,76.9,74.5,76.7,b
3354,16,other,public,high school,6.3,75.1,yes,<15 min,no,mixed,86.0,79.4,73.0,79.5,b
3355,15,male,private,post graduate,4.4,71.0,yes,<15 min,no,textbook,63.4,61.9,64.0,63.1,d
3356,14,female,private,diploma,4.4,75.0,yes,>60 min,no,coaching,58.8,62.8,60.4,60.7,d
3357,17,male,public,diploma,5.0,51.7,yes,<15 min,yes,online videos,66.4,65.0,64.3,65.2,c
3358,16,female,private,high school,4.5,87.7,no,30-60 min,no,coaching,65.2,65.3,73.3,67.9,c
3359,18,male,private,high school,3.4,59.6,yes,>60 min,yes,textbook,45.4,49.2,50.8,48.5,e
3360,17,male,public,no formal,3.2,50.0,yes,15-30 min,yes,coaching,43.4,42.1,47.6,44.4,f
3361,18,male,public,no formal,3.4,64.7,yes,15-30 min,yes,coaching,49.7,54.3,50.0,51.3,e
3362,15,female,private,diploma,6.9,71.9,yes,30-60 min,yes,notes,79.5,82.9,88.6,83.7,b
3363,17,female,private,diploma,0.8,100.0,yes,<15 min,no,online videos,42.3,41.8,37.6,40.6,f
3364,15,male,private,high school,3.2,68.0,no,<15 min,no,group study,46.8,55.3,44.3,48.8,e
3365,19,male,private,phd,3.6,78.0,yes,30-60 min,no,mixed,56.9,58.9,58.6,58.1,d
3366,17,male,public,diploma,3.8,79.6,yes,15-30 min,yes,textbook,54.8,59.3,65.2,59.8,d
3367,16,other,public,post graduate,4.9,53.2,yes,>60 min,no,coaching,64.7,61.9,58.7,61.8,d
3368,15,male,private,high school,1.3,73.5,yes,<15 min,yes,online videos,32.1,42.6,38.1,37.6,f
3369,15,female,private,high school,6.5,71.2,yes,>60 min,no,online videos,78.2,86.3,73.1,79.2,b
3370,17,other,public,diploma,6.2,76.2,yes,>60 min,yes,notes,80.9,80.7,82.1,81.2,b
3371,15,female,private,no formal,5.7,81.1,yes,<15 min,no,textbook,68.2,78.8,76.8,74.6,c
3372,17,other,private,no formal,3.8,87.3,yes,<15 min,no,online videos,59.8,68.1,67.3,65.1,c
3373,15,female,private,no formal,2.7,62.7,yes,>60 min,yes,notes,43.9,38.2,40.2,40.8,f
3374,17,other,public,high school,3.6,82.0,no,>60 min,yes,mixed,53.3,58.7,58.9,57.0,d
